listing_id,title,url,price,location,property_type,bedrooms,bathrooms,area,furnished,description,images,seller_name,fetched_at
U5913546,Studio Penthouse for rent at M Condominium,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-m-condominium-in-bandar-johor-bahru-johor-u5913546,"RM2,060","Bandar Johor Bahru, Johor Bahru, Johor",Penthouse,0,1,630 Sqft,Fully Furnished,"This property is a 630 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the M Condominium project in Bandar Johor Bahru, Johor and was completed in Oct 2023. You can rent this penthouse long term for RM2,060 per month.
Fully furnished studio at M condominium
Fully furnished studio at M Condominium, Jalan Larkin Perdana 2, Taman Larkin Perdana, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia
Kitchen Cabinet,Mattress,TV,A/C,Sofa,Refrigerator,Bedframe,Water Heater,Dining Table,Hood & Hub,Wardrobe,Curtain,Microwave,Washing Machine
Facilities
Security 24 Hr,Swimming,Squasy,Elevator,Mart,Restaurant,Sauna,Playground,Badminton,Gym,Covered Parking
Kindly text the owner on WhatsApp on 601162343286 for more details","https://cdn.fazwaz.com/wbr/Sh5oVdWI2bbHSz4VXdp1KBX5XRs/2850x1515/unit/5913546/img-0360.jpeg,https://cdn.fazwaz.com/wbr/DUfvvSc1DHs7rzuUu89ZdwrGb0o/250x250/unit/5913546/img-0361.jpeg,https://cdn.fazwaz.com/wbr/ftxvTOzQOs9N1RuLd5LdsFd2RaA/250x250/unit/5913546/img-0362.jpeg,https://cdn.fazwaz.com/wbr/Cc-XyZY-kumfGYQ-h8P56MaMusE/250x250/unit/5913546/img-0363.jpeg,https://cdn.fazwaz.com/wbr/5DGShLE4ShLSfPSFI0kHQ2oFrqg/250x250/unit/5913546/img-0364.jpeg",Private Owner,2025-12-08T16:09:23.764210+00:00
U5915551,Studio Penthouse for rent at Setia Sky 88,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-setia-sky-88-in-bandar-johor-bahru-johor-u5915551,RM650,"Bandar Johor Bahru, Johor Bahru, Johor",Penthouse,0,1,619 Sqft,Fully Furnished,"This property is a 619 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Setia Sky 88 project in Bandar Johor Bahru, Johor and was completed in Jul 2022. You can rent this penthouse long term for RM650 per month.
FULLY FURNISHED Studio FOR RENT
💥Fully Furnished
✅Free Wifi
✅Washing Machine
✅Water Filter
✅Kettle
✅Kitchen for cook
✅Refrigerator
✅Cleaning service
.
⚡No Agent Fees
⚡FREE utilities (water & electricity)
Studio unit come with air-conditioner, fan, study table, chair & wardrobe
.
Message the owner on Whatsapp For more details 601161903950","https://cdn.fazwaz.com/wbr/MJ7WII5buCHQVMhvMyp2aPHQv6s/2850x1515/unit/5915551/img-0492.jpeg,https://cdn.fazwaz.com/wbr/zg5nIh4MJavxB_-bvfCJWob8e-M/250x250/unit/5915551/img-0493.jpeg,https://cdn.fazwaz.com/wbr/hijGK54S_d8eoGY3QBJyZpCGLyo/250x250/unit/5915551/img-0494.jpeg,https://cdn.fazwaz.com/wbr/3IgT2yLeYXGSQcqwu0PUzzw-QXE/250x250/unit/5915551/img-0495.jpeg,https://cdn.fazwaz.com/wbr/tG2UYHAh5as4LOyLmwcjzXYSdCw/250x250/unit/5915551/img-0496.jpeg",Private Owner,2025-12-08T16:09:23.764210+00:00
listing_id,title,url,price,location,property_type,bedrooms,bathrooms,area,furnished,description,images,seller_name,fetched_at
U5891302,Studio Penthouse for rent at Seremban,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-seremban-in-padang-masirat-kedah-u5891302,RM450,"Padang Masirat, Langkawi, Kedah",Penthouse,0,1,900 Sqft,Fully Furnished,"This property is a 900 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Seremban project in Padang Masirat, Kedah and was completed in Mar 2023. You can rent this penthouse long term for RM450 per month.
A condo common room with a private bathroom for the tenant's
IF YOU ARE INTERESTED IN RENTING THE CONDO/APARTMENT 🏠,KINDLY GET IN TOUCH WITH THE LANDLORD ON WHATSAPP:+60 10-438 1043
Apartment Features:
Modern kitchen equipped with refrigerator, oven, microwave, and complete cookware
Cozy living room with sofa, coffee table, and television
Facilities:
•-hour security
• Fully-equipped gymnasium
• Mini market
• Children’s playground
• Cafeteria
• Swimming pool
• Barbecue area
• Sky lounge
• Function room and more…
WhatsApp : +60 10-438 1043 Yeong","https://cdn.fazwaz.com/wbr/Cu6OduJqb8XEXPCmZvVZGS9Bmb4/2850x1515/unit/5891302/img-5864.jpeg,https://cdn.fazwaz.com/wbr/-l45ilWQsj4ENnKLCwMmLZA3NB0/250x250/unit/5891302/img-5865.jpeg,https://cdn.fazwaz.com/wbr/6hlfHpV-MYmTCFJOj-q27mCEQK8/250x250/unit/5891302/img-5866.jpeg,https://cdn.fazwaz.com/wbr/fvYOpP1DhLAkpIxDqi3EKmrnNbA/250x250/unit/5891302/img-5867.jpeg,https://cdn.fazwaz.com/wbr/dULJRHiAx4sDDLKG2Jz914Xklnk/250x250/unit/5891302/img-5868.jpeg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5721411,1 Bedroom Penthouse for rent at Lakeside Pavilion,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-lakeside-pavilion-in-bukit-raya-kedah-u5721411,RM450,"Bukit Raya, Pendang, Kedah",Penthouse,1,1,540 Sqft,Fully Furnished,"This property is a 540 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Lakeside Pavilion project in Bukit Raya, Kedah and was completed in Jun 2024. You can rent this penthouse long term for RM450 per month.
Single bedroom also got private bathroom
Serious tenant, please feel free to contact
MUHAMAD at ‪‪‪ ‪‪+60 11 6825 9632
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/L8qv8EGPJr58twfL2-DEiD8-AQk/2850x1515/unit/5721411/img-8283.jpeg,https://cdn.fazwaz.com/wbr/ka69Y3m_GHlTTogPQy9Eblwxu8g/250x250/unit/5721411/img-8284.jpeg,https://cdn.fazwaz.com/wbr/cZQ3hJQQobt0z48yTamXKKCen5U/250x250/unit/5721411/img-8285.jpeg,https://cdn.fazwaz.com/wbr/GPDxzahUo9J6Y3wsMAAEZqb622s/250x250/unit/5721411/img-8286.jpeg,https://cdn.fazwaz.com/wbr/U8F4QCO1NPplEmsZx9XDo70XPXY/250x250/unit/5721411/img-8287.jpeg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5722674,2 Bedroom Penthouse for rent at Impian,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-impian-in-bukit-raya-kedah-u5722674,RM650,"Bukit Raya, Pendang, Kedah",Penthouse,2,1,850 Sqft,Fully Furnished,"This property is a 850 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Impian project in Bukit Raya, Kedah and was completed in Jun 2023. You can rent this penthouse long term for RM650 per month.
Master bedrooms also got private bathroom
Serious tenant, please feel free to contact
MUHAMAD at ‪‪‪ ‪‪+60 11 6825 9632
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/KECiuFTUwPlBOITAMmEjK6cdRAE/2850x1515/unit/5722674/img-0951.jpeg,https://cdn.fazwaz.com/wbr/uMwHIjNPAdFFH1733sADzq8hQpA/250x250/unit/5722674/img-0947.jpeg,https://cdn.fazwaz.com/wbr/9Ru1luOgwhl_x5RLE5TM4DeiWto/250x250/unit/5722674/img-0948.jpeg,https://cdn.fazwaz.com/wbr/GW7XYponE5gQub31etCBQl7hjJs/250x250/unit/5722674/img-0949.jpeg,https://cdn.fazwaz.com/wbr/pqCdsNCIGf48wSFqHKEDdidzT5Q/250x250/unit/5722674/img-0950.jpeg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5664304,2 Bedroom Penthouse for rent at Bintang Maya @ Sungai Petani,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bintang-maya-at-sungai-petani-in-sungai-petani-kedah-u5664304,RM700,"Sungai Petani, Kuala Muda, Kedah",Penthouse,2,1,760 Sqft,Fully Furnished,"This property is a 760 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Bintang Maya @ Sungai Petani project in Sungai Petani, Kedah and was completed in Apr 2023. You can rent this penthouse long term for RM700 per month.
Master bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
014 284 6576","https://cdn.fazwaz.com/wbr/G4y-NCb7I3KN59aZHOkmUE0M4mA/2850x1515/unit/5664304/two-bedrooms77-copy-2.jpg,https://cdn.fazwaz.com/wbr/wbPNPAG6wJCo7pepTDl8lJKnSlE/250x250/unit/5664304/two-bedrooms.jpg,https://cdn.fazwaz.com/wbr/r3VPkinZFeMKSdhnX1qMbei1hN8/250x250/unit/5664304/two-bedrooms-900.jpg,https://cdn.fazwaz.com/wbr/VQhKBEoxG2i-A5GeDtXUq4vMhcI/250x250/unit/5664304/two-bedrooms521-copy.jpg,https://cdn.fazwaz.com/wbr/CLmDbOiUpUboAmbS5LIfk4ySeQM/250x250/unit/5664304/two-bedrooms77-copy-copy-copy.jpg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5643794,1 Bedroom Penthouse for rent at Bintang Maya @ Sungai Petani,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bintang-maya-at-sungai-petani-in-sungai-petani-kedah-u5643794,RM500,"Sungai Petani, Kuala Muda, Kedah",Penthouse,1,1,650 Sqft,Fully Furnished,"This property is a 650 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bintang Maya @ Sungai Petani project in Sungai Petani, Kedah and was completed in Apr 2023. You can rent this penthouse long term for RM500 per month.
Single bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/fuaLsg-IaTaYo7naA9AF6JgIpyE/2850x1515/unit/5643794/single-bedroom9880.jpg,https://cdn.fazwaz.com/wbr/Kzafb5qxac3hPNmLBPUMfKB7hsc/250x250/unit/5643794/single-bedroom009.jpg,https://cdn.fazwaz.com/wbr/xayA2jxZxyK1l1rXXAnrhuPPtsE/250x250/unit/5643794/single-bedroom883.jpg,https://cdn.fazwaz.com/wbr/GSgjSpWur6JpHf6Oiv4wR_Lih5w/250x250/unit/5643794/single-bedroom983.jpg,https://cdn.fazwaz.com/wbr/r_VBmTItX1pKn2c7vBNG6H97HqU/250x250/unit/5643794/single-bedroom9883.jpg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5627795,1 Bedroom Penthouse for rent at Bintang Maya @ Sungai Petani,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bintang-maya-at-sungai-petani-in-sungai-petani-kedah-u5627795,RM500,"Sungai Petani, Kuala Muda, Kedah",Penthouse,1,1,533 Sqft,Fully Furnished,"This property is a 533 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bintang Maya @ Sungai Petani project in Sungai Petani, Kedah and was completed in Apr 2023. You can rent this penthouse long term for RM500 per month.
Single bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/-22liWg6VzaSHh-3EDlN40LQpmY/2850x1515/unit/5627795/single-bedroom44.jpg,https://cdn.fazwaz.com/wbr/pa0cbd-BqXgp_WHalQ2dScDKGi8/250x250/unit/5627795/single-bedroom33.jpg,https://cdn.fazwaz.com/wbr/AYdBPdYqeIOZio37d5BiUYQW2DM/250x250/unit/5627795/single-bedroom722.jpg,https://cdn.fazwaz.com/wbr/qhYYqZB57pzpQ2JA7wqnsYc6g4U/250x250/unit/5627795/single-bedroom866.jpg,https://cdn.fazwaz.com/wbr/MV8UfmzkScNPquRlAixt01i_WDk/250x250/unit/5627795/single-bedroom99.jpg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5666565,1 Bedroom Penthouse for rent at Bintang Maya @ Sungai Petani,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bintang-maya-at-sungai-petani-in-sungai-petani-kedah-u5666565,RM550,"Sungai Petani, Kuala Muda, Kedah",Penthouse,1,1,650 Sqft,Fully Furnished,"This property is a 650 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bintang Maya @ Sungai Petani project in Sungai Petani, Kedah and was completed in Apr 2023. You can rent this penthouse long term for RM550 per month.
Single bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/aYAQMA4VMKa2_NF-npMVcGMzK88/2850x1515/unit/5666565/single-bedroom-also-got-private-bathroom1190.jpg,https://cdn.fazwaz.com/wbr/icDCuZTBFSCHUvJ18NVPQytLXvg/250x250/unit/5666565/single-bedroom-also-got-private-bathroom09110.jpg,https://cdn.fazwaz.com/wbr/rOPZDqrFyLc9jT3brDDms0ls-tA/250x250/unit/5666565/single-bedroom-also-got-private-bathroom0922.jpg,https://cdn.fazwaz.com/wbr/T0A4ebWb4DH_p2Qfef7l78BN0Ek/250x250/unit/5666565/single-bedroom-also-got-private-bathroom099.jpg,https://cdn.fazwaz.com/wbr/Uzmpa2yQDI5TQYns8S8D_3PV7kg/250x250/unit/5666565/single-bedroom-also-got-private-bathroom8922.jpg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5712910,2 Bedroom Penthouse for rent at Kampung Kerinchi (Bangsar South),https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-kampung-kerinchi-bangsar-south-in-padang-masirat-kedah-u5712910,RM750,"Padang Masirat, Langkawi, Kedah",Penthouse,2,1,760 Sqft,Fully Furnished,"This property is a 760 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Kampung Kerinchi (Bangsar South) project in Padang Masirat, Kedah and was completed in Sep 2022. You can rent this penthouse long term for RM750 per month.
Master bedrooms also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
011 6825 9632","https://cdn.fazwaz.com/wbr/yQ3Yx3RpRtAo44QXHxBfOjfAiHg/2850x1515/unit/5712910/2bedroom4211.jpg,https://cdn.fazwaz.com/wbr/adXZFe-aY99BXn6A3mM72zMcpEw/250x250/unit/5712910/2bedrooms22110.jpg,https://cdn.fazwaz.com/wbr/Cd4gOsh92vP-QtZARnOFyUn90N4/250x250/unit/5712910/2bedrooms4432.jpg,https://cdn.fazwaz.com/wbr/r10QBPD0KboNb8KmAzl-nSy4i7E/250x250/unit/5712910/2bedrooms44321.jpg,https://cdn.fazwaz.com/wbr/aSVc1Wg9Ky9bbVLx1aEn2P15rHI/250x250/unit/5712910/2bedroomw44430.jpg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5713657,2 Bedroom Penthouse for rent at Pantai,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-pantai-in-padang-masirat-kedah-u5713657,RM780,"Padang Masirat, Langkawi, Kedah",Penthouse,2,2,719 Sqft,Fully Furnished,"This property is a 719 Sqft penthouse with 2 bedrooms and 2 bathrooms that is available for rent. It is part of the Pantai project in Padang Masirat, Kedah and was completed in Sep 2021. You can rent this penthouse long term for RM780 per month.
Pantai - Padang Masirat, Kedah
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,
Serious tenant, please feel free contact
Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
0143988048","https://cdn.fazwaz.com/wbr/a9Z_OfmGLgeeNJqBu_PJ5PnWqp8/2850x1515/unit/5713657/889p.jpg,https://cdn.fazwaz.com/wbr/cJG1CUFBCTpSocXPSsHTzpEKs0U/250x250/unit/5713657/55ii.jpg,https://cdn.fazwaz.com/wbr/nbwHyEg4isXyyUUK-PAWwutmxcI/250x250/unit/5713657/8899.jpg,https://cdn.fazwaz.com/wbr/RjJfxojjtTjEtksiRw6vkgb98xI/250x250/unit/5713657/9909.jpg,https://cdn.fazwaz.com/wbr/L9GZiyGguLJd3m9o7pEkuB0FW-o/250x250/unit/5713657/nn.jpg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5741647,1 Bedroom Penthouse for rent at Bintang Maya @ Sungai Petani,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bintang-maya-at-sungai-petani-in-sungai-petani-kedah-u5741647,RM450,"Sungai Petani, Kuala Muda, Kedah",Penthouse,1,1,540 Sqft,Fully Furnished,"This property is a 540 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bintang Maya @ Sungai Petani project in Sungai Petani, Kedah and was completed in Apr 2023. You can rent this penthouse long term for RM450 per month.
Single bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽 Serious tenant, please feel free to contact Muhamad at ‪ ‪60-16‑219-8047‬ ‬for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/JwH_AUcUf8WUiFhz9rFPk616vYs/2850x1515/unit/5741647/img-4785.jpeg,https://cdn.fazwaz.com/wbr/tb3LuE1VkK3nWePJQC-c8R-4Ccw/250x250/unit/5741647/img-4787.jpeg,https://cdn.fazwaz.com/wbr/OYyRwXlwVra7ISw-2xptD5g66Lg/250x250/unit/5741647/img-4786.jpeg,https://cdn.fazwaz.com/wbr/X-jNjhMvFqmMt3ANHNXb01ER9Og/250x250/unit/5741647/img-4788.jpeg,https://cdn.fazwaz.com/wbr/2_jN3XpkcD7ldQW-bUXNCyFZzPU/250x250/unit/5741647/img-4789.jpeg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5674838,Studio Penthouse for rent at Masai,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-masai-in-padang-masirat-kedah-u5674838,RM700,"Padang Masirat, Langkawi, Kedah",Penthouse,0,1,599 Sqft,Fully Furnished,"This property is a 599 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Masai project in Padang Masirat, Kedah and was completed in Feb 2009. You can rent this penthouse long term for RM700 per month.
Masai - Padang Masirat, Kedah
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Serious tenant, please feel free contactVia(WhatsApp)Fully furnished non sharing Available to move in ASAP.Got Car 🚗 park included.Notes:You can send a message via WhatsApp for fast response.0143988048","https://cdn.fazwaz.com/wbr/32aJGLeoinEnVp5dLO0C1YwwT0o/2850x1515/unit/5674838/whatsapp-image-2024-04-19-at-15717-pm-2.jpeg,https://cdn.fazwaz.com/wbr/kZH1gcZ_tpIfSeAOmOI8Zf0bAjQ/250x250/unit/5674838/whatsapp-image-2024-04-19-at-15718-pm.jpeg,https://cdn.fazwaz.com/wbr/SvTGOg2Shwv7WiG_1X1Y0VdxHYM/250x250/unit/5674838/whatsapp-image-2024-04-19-at-15718-pm-1.jpeg,https://cdn.fazwaz.com/wbr/dofxqyChG-VjjUIaAxm9nWgQZ_M/250x250/unit/5674838/whatsapp-image-2024-04-19-at-15718-pm-2.jpeg,https://cdn.fazwaz.com/wbr/LXhtQXQ5znCGTfVHRCD4bvF6twE/250x250/unit/5674838/whatsapp-image-2024-04-19-at-15719-pm.jpeg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5716298,Studio Penthouse for rent at Seremban,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-seremban-in-padang-masirat-kedah-u5716298,"RM152,000,000","Padang Masirat, Langkawi, Kedah",Penthouse,0,1,22 Sqft,Fully Furnished,"This property is a 22 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Seremban project in Padang Masirat, Kedah and was completed in Mar 2023. You can rent this penthouse long term for RM152,000,000 per month.
- [ ] Looking for a happy, great tenant to make this cute an
- [ ] Looking for a happy, great tenant to make this cute and place home!
- [ ] A condo common room with a private bathroom for the tenant's own use.
- [ ] Fully furnished with a Queen sized bed, ceiling fan, aircon, wardrobe with mirror, study table with chair, television, standing fan, standing lamp.
- [ ] -- WiFi, electricity and water are included. Washing machine and refrigerator available.
- [ ] -- Light cooking is acceptable.
- [ ] -- Room is available immediately.
- [ ] -- Good location.
Pm me via WhatsApp number Cruz :63 962 697 1128","https://cdn.fazwaz.com/wbr/pq4U7PRthYsYjAdXRcVsIn2i_gk/2850x1515/unit/5716298/img-4327.jpeg,https://cdn.fazwaz.com/wbr/WsZc1HIwqUkJrLvGdorirZB0XOo/250x250/unit/5716298/img-4329.jpeg,https://cdn.fazwaz.com/wbr/dWVprNrgooLyDATKGlifiApbNhU/250x250/unit/5716298/img-4330.jpeg,https://cdn.fazwaz.com/wbr/SoofrOGL3uxwfwnjjTASeTR5HKA/250x250/unit/5716298/img-4331.jpeg,https://cdn.fazwaz.com/wbr/so-Sr90e2lD1uRNQYoFePCJl1o4/250x250/unit/5716298/img-4332.jpeg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5721030,Studio Penthouse for rent at Bandar Utama,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-bandar-utama-in-padang-masirat-kedah-u5721030,RM780,"Padang Masirat, Langkawi, Kedah",Penthouse,0,1,719 Sqft,Fully Furnished,"This property is a 719 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Bandar Utama project in Padang Masirat, Kedah and was completed in Mar 2023. You can rent this penthouse long term for RM780 per month.
Bandar Utama - Padang Masirat, Kedah
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,
Serious tenant, please feel free contact
Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
0143988048","https://cdn.fazwaz.com/wbr/-2ksbTowSSK1T0Icw9Vb57-klnw/2850x1515/unit/5721030/ee2.jpg,https://cdn.fazwaz.com/wbr/yq4dFV06KLrFqK3Qh6fW67IOO-Q/250x250/unit/5721030/ee1.jpg,https://cdn.fazwaz.com/wbr/l6Et3M-95843sevaQBe8JnG4H38/250x250/unit/5721030/ee4.jpg,https://cdn.fazwaz.com/wbr/5HQX7o26eKzbi3hLD1N4-t9mMXg/250x250/unit/5721030/ee5.jpg,https://cdn.fazwaz.com/wbr/cKoLhsJrJMcsO1WTmemFxNLc4p4/250x250/unit/5721030/ee6.jpg",Private Owner,2025-12-08T16:13:50.373259+00:00
U5753226,Studio Penthouse for rent at Kampung Kerinchi (Bangsar South),https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-kampung-kerinchi-bangsar-south-in-padang-masirat-kedah-u5753226,RM600,"Padang Masirat, Langkawi, Kedah",Penthouse,0,1,650 Sqft,Fully Furnished,"This property is a 650 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Kampung Kerinchi (Bangsar South) project in Padang Masirat, Kedah and was completed in Sep 2022. You can rent this penthouse long term for RM600 per month.
Fully furnished studio for rent
Furnishing Furnished Studio Unit
Kitchen Cabinet,Mattress,Sofa,TV,A/C,Refrigerator, Water Heater,Bedframe,Dining Table,Wardrobe,Curtain,Microwave,Washing Machine
Facilities
BBQ,Security 24 Hr,Swimming,Mart,Restaurant,Sauna,Playground,Gym,Covered Parking.
Seriously renter only kindly text the landlord Encik Mohd Rashidi on WhatsApp ‪+60162962641
‬for viewing appointment.","https://cdn.fazwaz.com/wbr/u2Xy8FYr6EIrLkRJU4EaCL-EN5A/2850x1515/unit/5753226/img-3466.jpeg,https://cdn.fazwaz.com/wbr/Po4uFSPnV7V9pvB92NuikrNvn6s/250x250/unit/5753226/img-3467.jpeg,https://cdn.fazwaz.com/wbr/Wyuhrm7Ga-1mBSu8Y_mxySchHQA/250x250/unit/5753226/img-3468.jpeg,https://cdn.fazwaz.com/wbr/cshQGocavUBhuIzmAG3HOqW03TE/250x250/unit/5753226/img-3469.jpeg,https://cdn.fazwaz.com/wbr/Ib5QSZ-B8LV8pwsoUjnRMCOgOkk/250x250/unit/5753226/img-3470.jpeg",Agent / Partner,2025-12-08T16:13:50.373259+00:00
